ID,MENSAGEM,DATA_CRIACAO,TIPO_ORIGEM,ID_PAI,ID_USUARIO,NOME_USUARIO
1883858675216429_1489240707759830,Gente amei! Desculpa por não conseguir responder todas as perguntas mas não faltarão oportunidades! 😘❤️,2016-11-05T01:36:05+0000,Usuario,1557596627842637_1883858675216429,1557596627842637,Melisseiros
1883858675216429_1883866191882344,Amoooo ❤,2016-11-05T01:02:57+0000,Usuario,1557596627842637_1883858675216429,1557596627842637,Melisseiros
1883858675216429_670231563158048,Bombando o live mais de 30 mil visualização,2016-11-05T01:24:41+0000,Usuario,1557596627842637_1883858675216429,1557596627842637,Melisseiros
1883858675216429_670231769824694,Naaaooooo 😭😭😭😭😭,2016-11-05T01:25:04+0000,Usuario,1557596627842637_1883858675216429,1557596627842637,Melisseiros
1883858675216429_1883871888548441,Gritoooo kkkkkkk,2016-11-05T01:15:11+0000,Usuario,1557596627842637_1883858675216429,1557596627842637,Melisseiros
1883858675216429_670232829824588,❤️❤️❤️❤️❤️❤️,2016-11-05T01:26:38+0000,Usuario,1557596627842637_1883858675216429,1206871282707133,Sabrina Meyer
1883858675216429_1883860638549566,E a senhora responda minha questão: como me aguentou tanto tempo? 🤓,2016-11-05T00:44:38+0000,Usuario,1557596627842637_1883858675216429,1263541387041758,Carlos Totti
1883858675216429_1883859485216348,"Te amamos como miss, como Marthina, como modelo <3",2016-11-05T00:40:09+0000,Usuario,1557596627842637_1883858675216429,955374817939309,Izzy Shay
1883858675216429_1883859311883032,Marthinaaaaa Tavares de plantão te esperando aqui!!,2016-11-05T00:39:33+0000,Usuario,1557596627842637_1883858675216429,1216987248360322,Leandro Áquila
1883858675216429_1141424262559739,Love you ❤️❤️❤️,2016-11-05T01:26:19+0000,Usuario,1557596627842637_1883858675216429,1263541387041758,Carlos Totti
1883858675216429_1883859435216353,até que enfim,2016-11-05T00:39:54+0000,Usuario,1557596627842637_1883858675216429,522740014583193,Tarcísio Filho
1883858675216429_1883859325216364,Oi linda bjooo,2016-11-05T00:39:35+0000,Usuario,1557596627842637_1883858675216429,332971673726754,Aline Da Silva
1883858675216429_1883859345216362,linda,2016-11-05T00:39:36+0000,Usuario,1557596627842637_1883858675216429,905782259555606,Maisa Stuani
1883858675216429_1883859395216357,Já não estava aguentando esperar 22:30 mais ❤❤,2016-11-05T00:39:44+0000,Usuario,1557596627842637_1883858675216429,639204789592997,Keven Diniz
1883858675216429_670230223158182,Vc teve câncer de útero?,2016-11-05T01:19:49+0000,Usuario,1557596627842637_1883858675216429,1057548591009037,Karen Charlotte
1883858675216429_1883859338549696,😍😍😍😍😍,2016-11-05T00:39:35+0000,Usuario,1557596627842637_1883858675216429,1849599438596813,Bruna Boing
1883858675216429_1883859295216367,amooooooooooooooo,2016-11-05T00:39:29+0000,Usuario,1557596627842637_1883858675216429,905782259555606,Maisa Stuani
1883858675216429_1883868748548755,"Quais as dificuldades que você enfrentou, onde chegou?
Eu também sou Miss Brasil juvenil 2015
E fiquei em segundo lugar no Miss Universo em Paris em 2016
Beijos❤❤❤",2016-11-05T01:07:33+0000,Usuario,1557596627842637_1883858675216429,1804274629784987,Leandra Luiza
1883858675216429_1883864925215804,"O que falta pro Brasil vencer o Miss Universo/? Nada, ou falta sorte pois fomos garfados várias vezes com nossas representantes, Guimarães, Jake vocÊ <3",2016-11-05T00:58:56+0000,Usuario,1557596627842637_1883858675216429,10206364961516811,Matheus Oliveira
1883858675216429_1883863731882590,"Marthina, se vc tivesse alguns meses de preparação pela coordenação brasileiro, acredita que chegaria com mais chances ao MU?",2016-11-05T00:54:34+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883871241881839,Olá Marthina! Tudo bem? Você acredita que o fato de ter enfrentado o câncer em seu reinado tenha impactado de alguma forma na sua colocação no miss Universo?,2016-11-05T01:13:30+0000,Usuario,1557596627842637_1883858675216429,1245466435517461,Luiz Henrique Whitehead
1883858675216429_670232113157993,"Pessoal querendo que eu agarre, pegue e engravide eles. Bora! A voz do povo é a voz de Deus! Hahaha. Vamos se jogar!",2016-11-05T01:25:32+0000,Usuario,1557596627842637_1883858675216429,1263541387041758,Carlos Totti
1883858675216429_1883864858549144,"Marthina, me empresta 2 mil reais? Essa é a minha pergunta. Bjos do Ceará.",2016-11-05T00:58:31+0000,Usuario,1557596627842637_1883858675216429,522740014583193,Tarcísio Filho
1883858675216429_1883866708548959,"Marthina, você era team Pia ou team Ariadna na final do Miss Universe 2015?",2016-11-05T01:04:04+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883863471882616,Muito se comenta que o fato de você ter aberto o SS te prejudicou. O que você acha sobre?,2016-11-05T00:53:44+0000,Usuario,1557596627842637_1883858675216429,1929421987285459,Daniel Silva
1883858675216429_1883871858548444,Meu Deuss! Lacrou <3 O que todos queriam ouvir de uma miss,2016-11-05T01:15:01+0000,Usuario,1557596627842637_1883858675216429,955374817939309,Izzy Shay
1883858675216429_1883868648548765,"Marthina , vc acha q a Raissa tem chances de trazer a coroa pro Brasil?",2016-11-05T01:07:15+0000,Usuario,1557596627842637_1883858675216429,1875206409382632,Jhony Gomes
1883858675216429_1141421675893331,Totti me engravida e faremos uma nova Marthina Brandt Neta. Nunca te pedi nada!,2016-11-05T01:22:48+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883870058548624,"Também sou miss,mas ainda não alcancei meu objetivo final! 😍",2016-11-05T01:10:27+0000,Usuario,1557596627842637_1883858675216429,875741275895002,Ana Sthefany
1883858675216429_1883865958549034,Quando vai estar em Sampa? pra gente arrasar num shooting incrivel ? Beijos,2016-11-05T01:02:15+0000,Usuario,1557596627842637_1883858675216429,10202404315506467,Ita Mazzutti
1883858675216429_1883865658549064,Manda beijo pra Mini Miss Brasil World Turismo Giulia Amaral! Ela tá te vendo!,2016-11-05T01:01:23+0000,Usuario,1557596627842637_1883858675216429,10211216826885141,Natalie Mota
1883858675216429_670232929824578,"Bjosss obrigada por nos representar tao belamente a nossa nação, obrigada Marthina",2016-11-05T01:26:50+0000,Usuario,1557596627842637_1883858675216429,1292295204154855,Ana Cristina Souza
1883858675216429_1883871221881841,"Na sua opinião, o q organização do mu, espera de uma miss universo????",2016-11-05T01:13:26+0000,Usuario,1557596627842637_1883858675216429,1292295204154855,Ana Cristina Souza
1883858675216429_1883867911882172,"Vc desistiu de vez do mundo miss, ou ainda tem projetos dentro do campo de concursos?",2016-11-05T01:05:32+0000,Usuario,1557596627842637_1883858675216429,1292295204154855,Ana Cristina Souza
1883858675216429_1883871355215161,Tarcísio tava pensando em jogar um Ada x Stef. Mas não quero me machucar com a resposta.,2016-11-05T01:13:54+0000,Usuario,1557596627842637_1883858675216429,1234039403315399,Eduardo Pfaffenzeller
1883858675216429_1883870998548530,"Islan Telles ela disse que não pretende, que ela já realizou os objetivos dela 😍😍",2016-11-05T01:13:01+0000,Usuario,1557596627842637_1883858675216429,1342716319085888,Ariane Christini Almeida
1883858675216429_1141417682560397,Marthina o que você acha da Be Emotion procurar uma modela pra marca e não uma MU?,2016-11-05T01:18:38+0000,Usuario,1557596627842637_1883858675216429,1929421987285459,Daniel Silva
1883858675216429_1883863185215978,você também teve dificuldades com o despacho de suas malas. ou o concurso fez tudo,2016-11-05T00:52:35+0000,Usuario,1557596627842637_1883858675216429,721406534682037,Alcilene Figueiredo
1883858675216429_1141423539226478,Sabrina Meyer aqui! Esperava a reação fofa dela após o anuncio?,2016-11-05T01:25:25+0000,Usuario,1557596627842637_1883858675216429,955374817939309,Izzy Shay
1883858675216429_670230256491512,"Marthina, uma pessoa normal tira 100 fotos pra aproveitar uma boa pra postar nas redes, com você é a mesma coisa ou é na primeira e já lacra vidas? Gracias! Buenas noches, México!",2016-11-05T01:19:53+0000,Usuario,1557596627842637_1883858675216429,1355152794518738,Beethowem Leite
1883858675216429_1883869295215367,Vc nao achou que o seu coordenador poderia te-la preparado melhor no quesito passarela e ele nada fez ?,2016-11-05T01:08:23+0000,Usuario,1557596627842637_1883858675216429,1235516039837991,Luiz Jefferson
1883858675216429_1883870408548589,Bjssss minha linda!!!!!😙😙😙😙Que dicas daria para a atual MB no certame internacional.,2016-11-05T01:11:31+0000,Usuario,1557596627842637_1883858675216429,1183969111688459,Cláudio Almeida
1883858675216429_1883865265215770,Deseja boa sorte para todas as meninas que vão competir dia 13/11 no concurso miss acontece,2016-11-05T01:00:22+0000,Usuario,1557596627842637_1883858675216429,1136545513101035,Kathleen Lopes
1883858675216429_1141423019226530,"Marthina sobre a Pia, pois vc viu ela pessoalmente e ela em vídeo estava com o corpo péssimo o que achou",2016-11-05T01:24:30+0000,Usuario,1557596627842637_1883858675216429,1438088179552006,Flávia X Valcir
1883858675216429_1883871991881764,"Marthina vc viu a Pia de perto, ela é bonita?
Pois no video o corpo dela tava péssimo no desfile de biquíni",2016-11-05T01:15:26+0000,Usuario,1557596627842637_1883858675216429,1438088179552006,Flávia X Valcir
1883858675216429_1883865101882453,O que você mudaria na preparação das misses Brasileiras ? O que falta pra termos uma coroa ?,2016-11-05T00:59:37+0000,Usuario,1557596627842637_1883858675216429,1294196413937651,Raffael Rodrigues
1883858675216429_1883865775215719,Marthina lindaaaaaa...meu marido e gaucho e gremista...mandou um beijo...manda um beijo pra genteeee....Marcio e Debora,2016-11-05T01:01:44+0000,Usuario,1557596627842637_1883858675216429,923429191122154,Débora Faccin
1883858675216429_1141417892560376,"Da aquela jogada de cabelo maravilhosa do ensaio do MU, Marthina. Merecemos! 🙏🏻❤️️💃🏼",2016-11-05T01:18:57+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883865015215795,"Saindo do universo de miss, qual a sua música favorita do momento? LINDAAAAA!",2016-11-05T00:59:16+0000,Usuario,1557596627842637_1883858675216429,329318337438899,Lincon Augusto Friedrich
1883858675216429_670230009824870,"O que achou que faltou na Miss Ceará 2016,para ganhar o miss Brasil?",2016-11-05T01:19:14+0000,Usuario,1557596627842637_1883858675216429,875741275895002,Ana Sthefany
1883858675216429_1883870245215272,"♥️♥️♥️♥️♥️ ainda verei! Pq vc desbanca um lote de 35 Angels desse ano, fácil!",2016-11-05T01:11:02+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883870685215228,Me responda por favor qual e quando pensa em cocorrer a outro miss novamente,2016-11-05T01:12:12+0000,Usuario,1557596627842637_1883858675216429,1238591896204088,Islan Telles FP
1883858675216429_1883865481882415,"Marthina, você é linda, uma personalidade incrível, precisamos tê-la em algum canal, programa, você tem muito a oferecer!",2016-11-05T01:01:07+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883864471882516,O que perguntam no MISS UNIVERSE para as candidatas? Na entrevista final? Uma pergunta,2016-11-05T00:57:08+0000,Usuario,1557596627842637_1883858675216429,1135736073148161,Herbert Oliveira
1883858675216429_1883870325215264,das concorrentes do mu até o momento quem tu acha mais forte ao título?,2016-11-05T01:11:22+0000,Usuario,1557596627842637_1883858675216429,1123470331039548,Lais Ramos
1883858675216429_1883865518549078,"Marthina, tu pensas em palestrar sobre as tuas experiências como modelo, miss e sobre toda tua história?",2016-11-05T01:01:12+0000,Usuario,1557596627842637_1883858675216429,1217940364934070,Gabriel Oliveira
1883858675216429_1883864901882473,"Marthina! Te admiro muito! Se você pudesse fazer algo de diferente no MU, o que seria?!",2016-11-05T00:58:47+0000,Usuario,1557596627842637_1883858675216429,1217940364934070,Gabriel Oliveira
1883858675216429_1883862748549355,"No miss universo, vc considerou o que aprendeu com a coordenação do RS ou seguiu os passos e conselhos da coordenação do MB.",2016-11-05T00:50:59+0000,Usuario,1557596627842637_1883858675216429,1535323186494319,Jorge Garcia
1883858675216429_1883863078549322,O que acha preponderante pra ser MU?////// PERGUNTA IMPORTANTISSIMA ///////,2016-11-05T00:52:13+0000,Usuario,1557596627842637_1883858675216429,1197786770315799,Leandro Cunha
1883858675216429_1883860485216248,"Marthina tem algo de que você se arrepende na sua jornada? Beijos, Leandro MG",2016-11-05T00:44:19+0000,Usuario,1557596627842637_1883858675216429,1197786770315799,Leandro Cunha
1883858675216429_1883859521883011,"Don't know what you are saying, but you have a beautiful accent and voice.",2016-11-05T00:40:18+0000,Usuario,1557596627842637_1883858675216429,10154150654478111,Gary Basnett
1883858675216429_1141420732560092,"Carlos Totti maravilhoso! Lindo, tesão, bonito e gostosão",2016-11-05T01:21:40+0000,Usuario,1557596627842637_1883858675216429,955374817939309,Izzy Shay
1883858675216429_1883869501882013,Você acha que a Rayssa ( miss Brasil 2016 ) tem chances reais de ser miss universo ?,2016-11-05T01:08:47+0000,Usuario,1557596627842637_1883858675216429,1113508925429773,Raylan Marques
1883858675216429_1883865191882444,O que vc acha que falta pro Brasil ganhar o Miss Universo? Me responde pfff ♡,2016-11-05T01:00:04+0000,Usuario,1557596627842637_1883858675216429,944347845708759,Myllena Amboni
1883858675216429_1883865451882418,o que você acha do povo brasileiro só dá valor para uma miss Brasil  *universo,2016-11-05T01:01:05+0000,Usuario,1557596627842637_1883858675216429,721406534682037,Alcilene Figueiredo
1883858675216429_1883866688548961,"Lindona, pretende seguir carreira na TV ? ( atriz/apresentadora/reporte )  ansioso pra ter logo você aqui em três lagoas/Ms ✨👑✨",2016-11-05T01:04:03+0000,Usuario,1557596627842637_1883858675216429,1152819888132932,Willian Ramos
1883858675216429_1883865271882436,Maravilhosa!!! Mega ansioso pra te conhecer... chega logo dia 19 de novembro aqui em Três Lagoas ✨😍✨,2016-11-05T01:00:24+0000,Usuario,1557596627842637_1883858675216429,1152819888132932,Willian Ramos
1883858675216429_1141431089225723,Beijo para Balneário Camboriú a miss mais maravilhosa.. bj linda,2016-11-05T01:38:58+0000,Usuario,1557596627842637_1883858675216429,628727823974890,Wagner Diego
1883858675216429_1883872831881680,Marthina Brandt é verdade que a Miss Colombia era realmente arrogante?,2016-11-05T01:18:01+0000,Usuario,1557596627842637_1883858675216429,1196471970400642,Leticia Soares Domingues Majevski
1883858675216429_1883860248549605,Olhaaaaaaa quem ta aqui 😍,2016-11-05T00:43:15+0000,Usuario,1557596627842637_1883858675216429,1206871282707133,Sabrina Meyer
1883858675216429_1883862438549386,💋💋💋,2016-11-05T00:50:14+0000,Usuario,1557596627842637_1883858675216429,10154763529160774,Natalia Guimaraes
1883858675216429_670229809824890,Marthina vi sua matéria no site Ego falando sobre o câncer que vc teve no útero na qual descobriu antes de ir pro Miss Universo.... Minhas perguntas são: O que passou pela sua cabeça???....Vc pensou em desistir de concorrer o MU????,2016-11-05T01:18:30+0000,Usuario,1557596627842637_1883858675216429,10210657834312876,Val Carvalho
1883858675216429_1883870485215248,O confinamento do MU atendeu as suas expectativas ? Tem muita bagunça como dizem ?,2016-11-05T01:11:45+0000,Usuario,1557596627842637_1883858675216429,212989362462700,Maria Alzira Villefort
1883858675216429_1883868698548760,"Fala um pouco mais sobre o câncer , você está em tratamento ainda ? Como você descobriu ?",2016-11-05T01:07:25+0000,Usuario,1557596627842637_1883858675216429,212989362462700,Maria Alzira Villefort
1883858675216429_670232869824584,esse bate papo foi maravilhoso !,2016-11-05T01:26:45+0000,Usuario,1557596627842637_1883858675216429,1004969116295899,Jorge B. Guimarães
1883858675216429_1883860658549564,Lindeza 😍,2016-11-05T00:44:40+0000,Usuario,1557596627842637_1883858675216429,1206871282707133,Sabrina Meyer
1883858675216429_1141421129226719,Hahahaha 😈,2016-11-05T01:22:13+0000,Usuario,1557596627842637_1883858675216429,1263541387041758,Carlos Totti
1883858675216429_1883861781882785,hahahhaa Dona! O conselho é aprender a sambar =P,2016-11-05T00:47:40+0000,Usuario,1557596627842637_1883858675216429,955374817939309,Izzy Shay
1883858675216429_1489233917760509,"bela entrevista, amore.",2016-11-05T01:26:54+0000,Usuario,1557596627842637_1883858675216429,522740014583193,Tarcísio Filho
1883858675216429_1141423512559814,Qual era sua MU depois que você não foi pro top 10 ?,2016-11-05T01:25:21+0000,Usuario,1557596627842637_1883858675216429,1158937587532495,Maurício Ferreira
1883858675216429_1883867701882193,Você ficou surpresa em não avançar pro top 10 no MU ?,2016-11-05T01:05:18+0000,Usuario,1557596627842637_1883858675216429,1158937587532495,Maurício Ferreira
1883858675216429_1883863238549306,Falando tudoooooo na cara da sociedade,2016-11-05T00:52:42+0000,Usuario,1557596627842637_1883858675216429,1342716319085888,Ariane Christini Almeida
1883858675216429_1883866295215667,"apenas a realidade, quem conhece sabe",2016-11-05T01:03:18+0000,Usuario,1557596627842637_1883858675216429,522740014583193,Tarcísio Filho
1883858675216429_1883861208549509,"pois me conta no inbox, desgrama",2016-11-05T00:46:36+0000,Usuario,1557596627842637_1883858675216429,522740014583193,Tarcísio Filho
1883858675216429_670230963158108,Totti arrasaaaa,2016-11-05T01:22:30+0000,Usuario,1557596627842637_1883858675216429,1240100862737132,Lê Oliveira
1883858675216429_1141422482559917,Totti vai me preparar Álvaro,2016-11-05T01:23:31+0000,Usuario,1557596627842637_1883858675216429,1240100862737132,Lê Oliveira
1883858675216429_1883861471882816,manda um beijo para lençóis paulista SP,2016-11-05T00:47:19+0000,Usuario,1557596627842637_1883858675216429,1818852501664400,Nicoly Bueno Carminatti
1883858675216429_1883872231881740,A miss mais completa lindaaaaaaaaaaaaaaaaaaaa,2016-11-05T01:16:15+0000,Usuario,1557596627842637_1883858675216429,1054430328007673,Guilherme Alonso
1883858675216429_1883872178548412,Muito bem Marthina. Tem meu respeito mais Ainda agora.😘💋,2016-11-05T01:16:03+0000,Usuario,1557596627842637_1883858675216429,1871544346415527,Rose Lucena
1883858675216429_1883871228548507,"Hummm, desorganização de coordenação. Fato!",2016-11-05T01:13:29+0000,Usuario,1557596627842637_1883858675216429,1871544346415527,Rose Lucena
1883858675216429_1883867365215560,"Saludos Marthina, te esperamos en Peru.",2016-11-05T01:05:04+0000,Usuario,1557596627842637_1883858675216429,10209037959879878,Jesus Ibañez Ojeda Jibao
1883858675216429_1883867621882201,Marthina manda um beijo pra mim e para Sinop no Mato grossoo,2016-11-05T01:05:11+0000,Usuario,1557596627842637_1883858675216429,930463287084654,Weslem Santos
1883858675216429_1883861885216108,Manda  bjs  Paraná,2016-11-05T00:48:10+0000,Usuario,1557596627842637_1883858675216429,1643737229258929,Davi Silva
1883858675216429_1883869028548727,Você estava torcendo pra quem quando não avançou ?,2016-11-05T01:08:00+0000,Usuario,1557596627842637_1883858675216429,1158937587532495,Maurício Ferreira
1883858675216429_1883864395215857,Na sua opinião pessoal o que faltou para que você fosse mais além no MU?,2016-11-05T00:57:01+0000,Usuario,1557596627842637_1883858675216429,358096651195425,Vinicius Coordenador
1883858675216429_1883864081882555,salve o Rio Grande..do SUL !! muito bem representado !!,2016-11-05T00:56:06+0000,Usuario,1557596627842637_1883858675216429,1004969116295899,Jorge B. Guimarães
1883858675216429_1141423005893198,O que achou da Miss Teen Brasil 2016? Haha,2016-11-05T01:24:29+0000,Usuario,1557596627842637_1883858675216429,1335415839810178,Jean Hipólito
1883858675216429_1883872245215072,Ja pensou em você no Victoria's Secret?,2016-11-05T01:16:17+0000,Usuario,1557596627842637_1883858675216429,639204789592997,Keven Diniz
1883858675216429_1883864615215835,"Sou seu fã , o que vc acha da nova miss Brasil .",2016-11-05T00:57:32+0000,Usuario,1557596627842637_1883858675216429,1236087269797284,Ander Machado
1883858675216429_1141420512560114,O que acha do Carlos Totti? Haha,2016-11-05T01:21:25+0000,Usuario,1557596627842637_1883858675216429,1335415839810178,Jean Hipólito
1883858675216429_1883869608548669,Marthina manda um beijo pra Sabrina!,2016-11-05T01:08:59+0000,Usuario,1557596627842637_1883858675216429,1342716319085888,Ariane Christini Almeida
1883858675216429_670231216491416,Estou encantada por vc!!! É muitooo linda simpática maraaa 💞💟💝,2016-11-05T01:23:41+0000,Usuario,1557596627842637_1883858675216429,795428913929792,Vallory Link
1883858675216429_1141424062559759,Obrigada por responder minha pergunta,2016-11-05T01:26:13+0000,Usuario,1557596627842637_1883858675216429,1342716319085888,Ariane Christini Almeida
1883858675216429_1883869508548679,Marthina eu quero te ver no Victoria's Secret.,2016-11-05T01:08:48+0000,Usuario,1557596627842637_1883858675216429,1249130975109158,Thiago Estrela
1883858675216429_1883862785216018,Miss Brasil mais linda de todos os tempo 😍😍,2016-11-05T00:51:04+0000,Usuario,1557596627842637_1883858675216429,1128679760583145,Mikael Albuquerque
1883858675216429_670231776491360,Quais são suas candidatas favoritas para ganha o miss universo?,2016-11-05T01:25:05+0000,Usuario,1557596627842637_1883858675216429,1083766725073133,Regis Oliveira
1883858675216429_1883870785215218,México te ama 😍 ya conoces nuestro país ?,2016-11-05T01:12:21+0000,Usuario,1557596627842637_1883858675216429,1303072319724927,Alexander Vega
1883858675216429_1883865988549031,O que faltou para você ter ganhado o MU?,2016-11-05T01:02:18+0000,Usuario,1557596627842637_1883858675216429,1342716319085888,Ariane Christini Almeida
