ID,MENSAGEM,DATA_CRIACAO,TIPO_ORIGEM,ID_PAI,ID_USUARIO,NOME_USUARIO
1326430737376062_1327661037253032,"Pra você que tá lendo pedi a Deus pra que colocasse Pessoas Abençoadas e iluminadas no meu caminho pois sou músico e você será uma BENÇÃO muito grande na minha vida...me SIGA, você é um presente de Deus par mim!!  
<3 Obrigado <3",2016-11-05T16:02:24+0000,Usuario,471549966197481_1326430737376062,1856561541149404,Christian Ferru
471549966197481_1327535893932213,Ela esta certa ou errada? Vamos o que a ciência fala sobre XX e XY?,2016-11-05T15:31:00+0000,Pagina,---,471549966197481,Orgulho de ser preto
1327535893932213_1327707307248405,"Nao dianta idiota intrusa; O criador de todas ad coisas te criou femea, e pela lei desse Deus de poder vai ser mulher enconto Ele, ( Deus ) quiser q vive na terra. Mas pode te acontecer algo ,porq estais afrontando qm tm todo poder acima de tudo, tu nao manda no querer de Deus",2016-11-05T17:05:51+0000,Usuario,471549966197481_1327535893932213,320917098286678,José Paulo Pereira
1327535893932213_1327673560585113,"Tem que ser tratado no masculino sim! Se ela se sente um homem, você é obrigado a respeitar isso, não é sua crença em dels que vai mudar o gênero dela.",2016-11-05T16:22:39+0000,Usuario,471549966197481_1327535893932213,694847477350302,Gisele Arcanja
1327535893932213_1327748653910937,"Alguém pode dizer para essa jovem senhora que uma vez q se nasce mulher será sempre mulher????? Mesmo mudando a roupa......o jeito....o sexo....
Não tem como mudar os cromossomos....",2016-11-05T17:54:34+0000,Usuario,471549966197481_1327535893932213,1260725963990458,Irlande Gomes De Sousa Gomes
1327535893932213_1327785333907269,"Oque vcs. Acham disso vejam só ainda diz que a bíblia precisa ser atualizada. kkkkkk lamentável isso,  dizer que ele está certo num e é a bíblia está errada que dizer, Jesus está atrasado. Olha isso nay santos.  sobre oque vc falou aí e a mais pura realidade aonde hoje temos que aceitar tudo isso porque se não Samos homofóbicos!?. Lamentável estes tipos de coisas. Mais Jesus, está voltando pra da o pago a cada um.",2016-11-05T18:51:34+0000,Usuario,471549966197481_1327535893932213,895575320573611,Jideon Jesus
1327535893932213_1327779337241202,Enquanto a escolha dela de escolher oque quer ser tudo bem a escolha é dela mais de ela querer que aceitamos ela como hum humem não ela está equivocada. Sobre isso e a mesma coisa de hum homem quer que aceitamos ele como uma mulher. Antigamente os homosexuais tinham era vergonha de se expor mais hoje não alem de expô querem agora que respeitamos eles como mulher e como home.,2016-11-05T18:42:01+0000,Usuario,471549966197481_1327535893932213,895575320573611,Jideon Jesus
1327535893932213_1327653663920436,O mau é que depois querem fazer campanhas contra o câncer de mama com uma fdp desta e a mídia aprova vergonha,2016-11-05T15:49:26+0000,Usuario,471549966197481_1327535893932213,624681684360594,Sidnei Desouza
1327535893932213_1327667017252434,"É triste  dizer, mas hoje o certo Ta errado é o errado Ta certo. De uma coisa é certa Jesus  esta voltando!",2016-11-05T16:11:43+0000,Usuario,471549966197481_1327535893932213,1240416032686157,Nay Santos
1327535893932213_1327646483921154,Não adianta queridinha você nasceu mulher vai ser mulher para o resto da vida. A lei de Deus não tem retorno!!,2016-11-05T15:39:00+0000,Usuario,471549966197481_1327535893932213,1019109521549686,Marcia Santos
1327535893932213_1327641357255000,"Ela tá quase homem, pede pra ela agora se alistar no serviço militar obrigatório.",2016-11-05T15:33:25+0000,Usuario,471549966197481_1327535893932213,1034023930059788,Nawbertt Roque Filho
1327535893932213_1327645570587912,"Essa porra quer porque quer ser homem, mas na hora do banho ela tem que meter o dedo na vagina pra lavar.",2016-11-05T15:38:02+0000,Usuario,471549966197481_1327535893932213,913402035470861,Jeckson Rodrigues
1327535893932213_1327703887248747,Ninguém muda a natureza de Deus se ele fez ela mulher vai ser mulher sempre,2016-11-05T17:02:13+0000,Usuario,471549966197481_1327535893932213,1871799979721068,Pedro Accioli
1327535893932213_1327695293916273,"Se fosse presa pergunta se ela queria ficar na cela dos homens,  Se deixar o sabonete cair ela ia ver só kkkkkkkkk amigo de buceta é rola",2016-11-05T16:51:07+0000,Usuario,471549966197481_1327535893932213,1818858464996516,Kaique Barreto
1327535893932213_1327661140586355,Só acho que ela tem que ser feliz e se ela não quer ser mulher tem que respeitar. porque não criticando que vai fazer ela mudar.,2016-11-05T16:02:25+0000,Usuario,471549966197481_1327535893932213,680191482135402,Eliana Carvalho
1327535893932213_1327687617250374,Acho que ela faz de tudo para chamar atenção da mídia com coisas idiotas e consegue pq tem orário pra isso.,2016-11-05T16:43:03+0000,Usuario,471549966197481_1327535893932213,10154377003757949,Fabi Fafá
1327535893932213_1327641683921634,Quem somos para julgar se ela está certa ou errada!!!! acho melhor cada um cuidar da sua vida,2016-11-05T15:33:48+0000,Usuario,471549966197481_1327535893932213,805573789582206,Marlene Rosa Salomé
1327535893932213_1327685907250545,"Homi ela é mulher nasceu mulher e vai morrer mulher , eu quero ver ela muda a genitalha pd até fica oca por dentro   mas porém nunca vai ter o bom d bom que um HOMEM tem",2016-11-05T16:40:27+0000,Usuario,471549966197481_1327535893932213,628491723998146,Maria Izabel Pereira Lima
1327535893932213_1327696823916120,Não desejando mau a ELA... massss se algo acontecer com ela...duvido nada ela sair por aí defendendo seus direitos como MULHER.... que de fato ela era...é e vai ser até morrer.... FATO...,2016-11-05T16:52:05+0000,Usuario,471549966197481_1327535893932213,608598172675726,Mery Lanna
1327535893932213_1327697213916081,Quando ela trocar a paca dela por um pênis aí sim vou trata-la como homem por enquanto continua sendo mulher apesar de ter barba e não ter mas seios kkkk,2016-11-05T16:52:32+0000,Usuario,471549966197481_1327535893932213,1086985401422589,Sú Souza
1327535893932213_1327653160587153,"É também difícil pra quem conhece ela desde de sempre como mulher agora chamar no masculino, até a mãe deve se confundi.",2016-11-05T15:48:33+0000,Usuario,471549966197481_1327535893932213,1104591939654186,Marta Dos Santos Silva
1327535893932213_1327668563918946,Eu acho q ela deveria ter vergonha. de Deus não dos toma conta da vida aléia vão cuida das suas vidas do seus maridos esposa bando de preconceituosos,2016-11-05T16:14:31+0000,Usuario,471549966197481_1327535893932213,1669213606722286,Carmen Lúcia
1327535893932213_1327735483912254,Aberração dessa quer ser tratado como homem. É muita falta de vergonha na cara. Se contente queridaaaa vc nasceu mulher e vai morrer mulher.... 😬😬😬,2016-11-05T17:40:21+0000,Usuario,471549966197481_1327535893932213,213401122426337,Silva Gui Day
1327535893932213_1327690907250045,Tipo se ela cometer um delito ela (ele) vai em cela feminina ou masculino. Se alguém puder me responder agradeço!!!,2016-11-05T16:47:02+0000,Usuario,471549966197481_1327535893932213,1336284813057666,Vilmar Marcos
1327535893932213_1327658240586645,Errada pode te feito tudo isso mais vai continua sendo mulher quera ela ou nao,2016-11-05T15:57:26+0000,Usuario,471549966197481_1327535893932213,527026930826375,Jhonnatan Neriis
1327535893932213_1327741840578285,Vai ser tratada no femimino sim. . .nasceu e vai morrer mulher...pode fazer o que for no corpo mas NUUUNCA vai ser um homem.,2016-11-05T17:46:57+0000,Usuario,471549966197481_1327535893932213,1810845399135728,Yne Mendes
1327535893932213_1327703133915489,"E no banheiro, vai em qual, certeza que e o de mulher continua sendo mulher.e como homem ficou feinho ne.",2016-11-05T17:01:06+0000,Usuario,471549966197481_1327535893932213,326477894381274,Tereza Rodrigues
1327535893932213_1327749023910900,"Que fique bem esclarecido aqui amore 
vc Não nasceu com nenhum pinto
vc nasceu com  uma perereca  entre as pernas 
ouviu 
larga de ser burra 
Vc ainda não tem o poder de mudar a sua história 
ok
vc é mulher sim 
até que prove ao contrário",2016-11-05T17:55:09+0000,Usuario,471549966197481_1327535893932213,688853791272342,Maria Silvia
1327535893932213_1327700467249089,Pessoal respeitem a vontade da pessoa ok e deixe Ele ser Feliz merece sem mais. .,2016-11-05T16:57:09+0000,Usuario,471549966197481_1327535893932213,917968671681239,Elias Correia
1327535893932213_1327749733910829,"Ela pode até querer ser homem, mas vai ter sempre uma ppk pra estragar tudo quando ela se olhar no espelho sem roupa kkkkkkkkkk",2016-11-05T17:56:02+0000,Usuario,471549966197481_1327535893932213,1415965361765010,Eldaliane Freitas
1327535893932213_1327779147241221,"A para de palhaçada porra , tem xereca e fica menstruada e quer ser homem....Para de viadagem porra 😠😠😠😠😠",2016-11-05T18:41:39+0000,Usuario,471549966197481_1327535893932213,1158319727579967,Vivianni Miranda
1327535893932213_1327709270581542,manda ela tnc muda a porra do nome p joao caralho tamy vai ser mulher assim deus criou assim vai ser manda ela morrer e reclamar c deus,2016-11-05T17:08:20+0000,Usuario,471549966197481_1327535893932213,1131326500277220,Ronan Eustaquio Da Silva Mota
1327535893932213_1327708360581633,thammy mi dize uma coisa tua mestruacao venhe todo mes com e q vc faz vc vai ser mulher ate vc morrer nao tem duvida,2016-11-05T17:07:31+0000,Usuario,471549966197481_1327535893932213,331130893927192,Expedito Bispo Dos Santos
1327535893932213_1327728207246315,Sou mas ela como mulher muito bonita esse mundo tá perdido com tantas coisas,2016-11-05T17:31:57+0000,Usuario,471549966197481_1327535893932213,1700652556916567,Celma Feitoza
1327535893932213_1327731917245944,"Nunca será um homem assim como todo homem que ter se tornar mulher, pois o criador de todas as coisas o Senhor te fez mulher e morrerá mulher.",2016-11-05T17:37:27+0000,Usuario,471549966197481_1327535893932213,1185853281507441,Anderson Reis
1327535893932213_1327668907252245,"És e serás sempre mulher, com barba ou sem barba, com seios ou sem seios você se fez homem + Deus te mulher.",2016-11-05T16:15:09+0000,Usuario,471549966197481_1327535893932213,975327635922521,Santos Nogueira
1327535893932213_1327773320575137,Coisa nojenta abominável!!ela nunca vai si tornar um homem de verdade qui nojo!!,2016-11-05T18:30:34+0000,Usuario,471549966197481_1327535893932213,991167687673313,Verônica Souza
1327535893932213_1327672587251877,"Não adianta ser peluda feito um urso,nasceu com uma buceta e não com um pinto vai ser mulher por toda vida.",2016-11-05T16:20:50+0000,Usuario,471549966197481_1327535893932213,688700674628771,Jose Severino
1327535893932213_1327670817252054,Noca vc vai ser um homem onde esta os seu orgus rebrodutivos  vc so tem casca,2016-11-05T16:17:55+0000,Usuario,471549966197481_1327535893932213,1185027314910492,Irani Godoy
1327535893932213_1327697870582682,"Que você se vê lésbica da até pra entender , mais querer ser homem isso você jamais conseguirá por mais hormônios que você tome atualmente você parece um monstro seria melhor continuar com aparência feminina e curtindo mulheres nada haver querer parecer homem .",2016-11-05T16:53:22+0000,Usuario,471549966197481_1327535893932213,1034203203368645,Paulo Silva Santos
1327535893932213_1327686670583802,Ela tem buceta então pra mim e ELA 😌😌,2016-11-05T16:41:41+0000,Usuario,471549966197481_1327535893932213,899482413521053,Janaina Mattos
1327535893932213_1327676457251490,"Falo nada, so observo",2016-11-05T16:27:13+0000,Usuario,471549966197481_1327535893932213,1096171523765617,Perola Negra
1327535893932213_1327766690575800,Está certíssima!,2016-11-05T18:18:01+0000,Usuario,471549966197481_1327535893932213,10205480396889409,Francisco Libanio Pullig
1327535893932213_1327699417249194,"Se ela se vê como homem, todos devem respeita-lo!!!",2016-11-05T16:55:33+0000,Usuario,471549966197481_1327535893932213,1117530918366960,José Anderson
1327535893932213_1327650390587430,Que traveco mais feio...,2016-11-05T15:44:37+0000,Usuario,471549966197481_1327535893932213,1093046647476041,Juliano Teixeira
1327535893932213_1327651943920608,"Mas vc é mulher, vc nunca vai ser um homem",2016-11-05T15:46:28+0000,Usuario,471549966197481_1327535893932213,1865290443689818,Eduardo Bernardo
1327535893932213_1327768300575639,Ela tem o direito de ser tratada como quer. O que afeta na sua vida?,2016-11-05T18:21:30+0000,Usuario,471549966197481_1327535893932213,1466684710015636,Giu Trotta
1327535893932213_1327738047245331,Tem Pepeka é mulher fim de papo 😂😂😂,2016-11-05T17:44:25+0000,Usuario,471549966197481_1327535893932213,1071600506289882,Luciene Drummond
1327535893932213_1327711420581327,"A periquita continua lá, então é mulher!!😂😂😂😂",2016-11-05T17:10:55+0000,Usuario,471549966197481_1327535893932213,1428946387132947,Vê Rodrigues
1327535893932213_1327678887251247,"Aprendam a respeitar, não aceita, blz, mas respeita.",2016-11-05T16:31:37+0000,Usuario,471549966197481_1327535893932213,1223597631046892,Mauro Célio Garcia
1327535893932213_1327753767243759,,2016-11-05T18:00:20+0000,Usuario,471549966197481_1327535893932213,696427057187240,Cristiana da Cruz
1327535893932213_1327662420586227,Um demonio isso seria isso,2016-11-05T16:04:49+0000,Usuario,471549966197481_1327535893932213,1061272403990829,Luiz Palestino
1327535893932213_1327662113919591,Um demonio essa seria isso,2016-11-05T16:04:20+0000,Usuario,471549966197481_1327535893932213,1061272403990829,Luiz Palestino
1327535893932213_1327773457241790,Se fizesse ela homem...daí queria virar mulher aff,2016-11-05T18:30:51+0000,Usuario,471549966197481_1327535893932213,903631419773306,Raquel Henricke
1327535893932213_1327713720581097,Prefiro me calar. ....,2016-11-05T17:12:51+0000,Usuario,471549966197481_1327535893932213,186201068503553,Joana Lúcia Costa
1327535893932213_1327664117252724,"Tem que se chamar ""Thommas"".....",2016-11-05T16:07:29+0000,Usuario,471549966197481_1327535893932213,1311224008896763,Davi Almeida Dramme
1327535893932213_1327718840580585,Vc é menina e pronto...menina..menina e 1000000 x menina....,2016-11-05T17:18:29+0000,Usuario,471549966197481_1327535893932213,1202173979873705,Maria Aparecida Cafuoco
1327535893932213_1327662137252922,Nasceu Mulher e sempre será mulher!!,2016-11-05T16:04:24+0000,Usuario,471549966197481_1327535893932213,1078595522254080,Luciana Nascimento
1327535893932213_1327643023921500,então mostra o pau.,2016-11-05T15:34:58+0000,Usuario,471549966197481_1327535893932213,1170225413043630,Carmem Nogueira
1327535893932213_1327740230578446,Pra mim ela sempre vai ter PPK....,2016-11-05T17:46:41+0000,Usuario,471549966197481_1327535893932213,1988691448024471,Carlos Henrique Domiciano
1327535893932213_1327667883919014,vai trabalha,2016-11-05T16:13:14+0000,Usuario,471549966197481_1327535893932213,649079295253341,Eliane Nunes
1327535893932213_1327675090584960,FM ta lindo,2016-11-05T16:25:01+0000,Usuario,471549966197481_1327535893932213,1144930688920678,Sandra Regina
1327535893932213_1327664170586052,Concordo com vc Marcia Santos vai ser mulher pra sempre,2016-11-05T16:07:33+0000,Usuario,471549966197481_1327535893932213,702322556590892,Fabiane Carvalho Dos Santos
1327535893932213_1327720393913763,Coisa horrível!!!!!,2016-11-05T17:20:19+0000,Usuario,471549966197481_1327535893932213,1815259675381927,Joselia Rodrigues de Freitas
1327535893932213_1327671053918697,Enquanto você tiver perereka mijar sentada você é mulher.,2016-11-05T16:18:18+0000,Usuario,471549966197481_1327535893932213,896520023817899,Regina Candida de Jesus
1327535893932213_1327663220586147,Vergonha é querer ser uma coisa que não é kkkk,2016-11-05T16:06:00+0000,Usuario,471549966197481_1327535893932213,1019496658196864,Ivonemartins Dias
1327535893932213_1327729713912831,É mulher e pronto,2016-11-05T17:34:09+0000,Usuario,471549966197481_1327535893932213,1805612423057191,Laura Silva
1327535893932213_1327656083920194,Sempre sera XX kkkk,2016-11-05T15:54:25+0000,Usuario,471549966197481_1327535893932213,666888230140646,Joilton Oliveira
1327535893932213_1327656357253500,Pare de querer midia. !  Va viver!,2016-11-05T15:55:05+0000,Usuario,471549966197481_1327535893932213,1189689041098880,Rosana Lopes
1327535893932213_1327685167250619,toma vergonha nessa sua cara doidona...,2016-11-05T16:39:19+0000,Usuario,471549966197481_1327535893932213,219010375198248,Pablo Cunha de Almeida
1327535893932213_1327783500574119,TUA PIRIQUITA VIROU ROLA?,2016-11-05T18:48:42+0000,Usuario,471549966197481_1327535893932213,1218198448219246,Marilia Mattos
1327535893932213_1327667793919023,Vai procurar uma louça pra lavar madame Tammy!!!,2016-11-05T16:13:02+0000,Usuario,471549966197481_1327535893932213,1267240043339041,Márcia Silva
1327535893932213_1327687170583752,Nunca deixará de ser mulher,2016-11-05T16:42:27+0000,Usuario,471549966197481_1327535893932213,1825689447643282,Dimas Madeira
1327535893932213_1327674733918329,Se mata e tenta nascer homem,2016-11-05T16:24:28+0000,Usuario,471549966197481_1327535893932213,1621848014510922,DanielGabriela Ferreira
1327535893932213_1327687407250395,,2016-11-05T16:42:47+0000,Usuario,471549966197481_1327535893932213,1192061400886675,Evaldo Marcia Marques
1327535893932213_1327648200587649,o pinto ela não tem,2016-11-05T15:41:29+0000,Usuario,471549966197481_1327535893932213,868415506593879,Ivanilson Ismael
1327535893932213_1327753880577081,"Nasceu mulher 
Tratar como mulher
Ela
Ela",2016-11-05T18:00:30+0000,Usuario,471549966197481_1327535893932213,970073303098994,Ediene Fernandes
1327535893932213_1327749097244226,A escolha é dela respeitem,2016-11-05T17:55:19+0000,Usuario,471549966197481_1327535893932213,1135269169843348,Rubia Mara Gomes
1327535893932213_1327650173920785,Ela já está ficando sem saco,2016-11-05T15:44:16+0000,Usuario,471549966197481_1327535893932213,1088299094602614,Araujo Iav Cezar
1327535893932213_1327668230585646,Ela nasceu mulher e vai morrer mulher não adianta querer ser homem apusso,2016-11-05T16:13:57+0000,Usuario,471549966197481_1327535893932213,692360307606838,Nilda Magalhaes
1327535893932213_1327748343910968,Eu mão sei pq faz tanta reportagens  com essa parasita doente,2016-11-05T17:54:07+0000,Usuario,471549966197481_1327535893932213,1136303489785437,Feitosa Paula Ana
1327535893932213_1327691460583323,Aberração,2016-11-05T16:47:35+0000,Usuario,471549966197481_1327535893932213,713871002093921,Sandro Gonçalves
1327535893932213_1327660523919750,Aberração,2016-11-05T16:01:43+0000,Usuario,471549966197481_1327535893932213,945249138908282,Marcos Bpinto
1327535893932213_1327776163908186,Essa é uma louca que não conhece jesus,2016-11-05T18:35:12+0000,Usuario,471549966197481_1327535893932213,2147837252108495,Nil Moraes
1327535893932213_1327746630577806,Vc sempre será o  deus fez uma mulherrrrrrrrrr,2016-11-05T17:51:17+0000,Usuario,471549966197481_1327535893932213,1803228283288360,Samara Raquel
1327535893932213_1327756120576857,Aberração.,2016-11-05T18:03:38+0000,Usuario,471549966197481_1327535893932213,377831935940829,Alex Sandro Souza da Silva
1327535893932213_1327686937250442,"Se Deus te fez mulher,sempre sera mulher,",2016-11-05T16:42:10+0000,Usuario,471549966197481_1327535893932213,637381973089805,Junior Cesar
1327535893932213_1327713593914443,Você é um a femihla  certo,2016-11-05T17:12:40+0000,Usuario,471549966197481_1327535893932213,1800752423501040,Carlao Zika
1327535893932213_1327753123910490,Então o direito de Julugar é so dele!!,2016-11-05T17:59:23+0000,Usuario,471549966197481_1327535893932213,805573789582206,Marlene Rosa Salomé
1327535893932213_1327703427248793,Ciorienta tamanco,2016-11-05T17:01:31+0000,Usuario,471549966197481_1327535893932213,1800752423501040,Carlao Zika
1327535893932213_1327653410587128,Ela é mulher e pronto!!,2016-11-05T15:48:49+0000,Usuario,471549966197481_1327535893932213,1799588356984673,Erisvan Santos
1327535893932213_1327775053908297,Nasceu mulher fase o que né,2016-11-05T18:33:30+0000,Usuario,471549966197481_1327535893932213,671560336336268,Margarida Aparecida
1327535893932213_1327660173919785,Não adianta você ser o que não é,2016-11-05T16:01:09+0000,Usuario,471549966197481_1327535893932213,1717426031917999,Herbeton Nascimento
1327535893932213_1327675423918260,Kkkkkkkkkkkkkkkkkkk e cada comentário kkkkkkkkkkkkkkkkkkk,2016-11-05T16:25:30+0000,Usuario,471549966197481_1327535893932213,1147073788706405,Juninho Martins
1327535893932213_1327677470584722,Tu nasceu mulher desgraça vai ser sempre mulher deixa de querer ser homem,2016-11-05T16:29:09+0000,Usuario,471549966197481_1327535893932213,1828711010700007,Zé Miranda
1327535893932213_1327678283917974,Kkk,2016-11-05T16:30:23+0000,Usuario,471549966197481_1327535893932213,109487612865136,Gilvaneide Gil
1327535893932213_1327707833915019,Pois kd a pintinha Tamy,2016-11-05T17:06:37+0000,Usuario,471549966197481_1327535893932213,934493326685358,Magno Fec Fdf
1327535893932213_1327669000585569,Quando olha pr ses hrgo jenital ver,2016-11-05T16:15:15+0000,Usuario,471549966197481_1327535893932213,1185027314910492,Irani Godoy
1327535893932213_1327670843918718,"era tão bonita quando mulher, agora da nojo",2016-11-05T16:17:59+0000,Usuario,471549966197481_1327535893932213,1140588532701152,Alcir Silva Lira Silva
1327535893932213_1327700083915794,U fim desa menina vai ser triste a não ser que ela volti atrás,2016-11-05T16:56:34+0000,Usuario,471549966197481_1327535893932213,367213500296552,Rinaldo Menezes
1327535893932213_1327683657250770,De novo isso ta fecando um saco  coisa que  elaaaaaa  ñ  tem  e  mulher e  pronto  achou ruim  leva pra  sua  casa,2016-11-05T16:37:22+0000,Usuario,471549966197481_1327535893932213,895898573877871,Edivaldo Baldesin
1327535893932213_1327653620587107,"Mas você é feminina, pode mudar por fora mas Deus te fez mulher é  fato.",2016-11-05T15:49:18+0000,Usuario,471549966197481_1327535893932213,718861534927777,Nadia Mattos
1327535893932213_1327717770580692,Vergonha deveria  ter agora depois  do que  ela  fez 😨é  mulher  sim 😨baixar morrer  senda  uma mulher  querendo ou não 😨,2016-11-05T17:17:03+0000,Usuario,471549966197481_1327535893932213,787632248043656,Lu De Oliveira
1327535893932213_1327731837245952,Minha filha você não tem bolas e nem o resto das  ferramentas então você é mulher !,2016-11-05T17:37:23+0000,Usuario,471549966197481_1327535893932213,1285255384859389,Fausto Obrien Ferreira
1327535893932213_1327724790579990,"Acho bem estranho falar,"" O  Thammy"".",2016-11-05T17:26:05+0000,Usuario,471549966197481_1327535893932213,1191895330873482,Roberta Luz
1327535893932213_1327665710585898,Pega uma pinta de cachorro e faz um transpante  ninino,2016-11-05T16:10:04+0000,Usuario,471549966197481_1327535893932213,132924247171637,Mariaceiça Silva
1327535893932213_1327772543908548,"Vc tem uma rachada,  e não quer ser feminina,  fala sério.",2016-11-05T18:28:45+0000,Usuario,471549966197481_1327535893932213,802398656567922,Regina Soares
1327535893932213_1327675237251612,faça  oque   quiser  mas  homem macho  nunca   sera.,2016-11-05T16:25:15+0000,Usuario,471549966197481_1327535893932213,1058292067617002,Pedro Groppo Brolezzi
471549966197481_1326404447378691,Morri kkkkk,2016-11-05T15:02:01+0000,Pagina,---,471549966197481,Orgulho de ser preto
1326404447378691_1327636830588786,Maria Edna kkkkkkkkkkk,2016-11-05T15:29:35+0000,Usuario,471549966197481_1326404447378691,1269969693059913,Edriene Maria
1326404447378691_1327661360586333,Pedro Nascimento q tu acha kkk,2016-11-05T16:02:43+0000,Usuario,471549966197481_1326404447378691,1157025427719056,Lilian Rocha
1326404447378691_1327632493922553,Leonardo Olimpio morri 😂😂,2016-11-05T15:25:19+0000,Usuario,471549966197481_1326404447378691,983152221814049,Wanessa Kardoso
1326404447378691_1327776707241465,Olhs Carlos Cesar Mariano Cardoso Júnior,2016-11-05T18:36:03+0000,Usuario,471549966197481_1326404447378691,421478928239790,Karoline Pereira Costa Brito
1326404447378691_1327620143923788,Tamara Clara,2016-11-05T15:09:08+0000,Usuario,471549966197481_1326404447378691,1226325400761976,Ludimila Dayer
1326404447378691_1327731233912679,Carla Patricia  Carla Priscila  Lorena Oliveira  😂😂😂😂😂😂😂,2016-11-05T17:36:33+0000,Usuario,471549966197481_1326404447378691,900132270116958,Andréa Oliveira
471549966197481_1327457843940018,No message,2016-11-05T14:33:00+0000,Pagina,---,471549966197481,Orgulho de ser preto
1327457843940018_1327597643926038,E melhor saber ler do que ser analfabeto.,2016-11-05T14:41:52+0000,Usuario,471549966197481_1327457843940018,538727886337151,Alex Martins
1327457843940018_1327679200584549,Já tem pinto e parou de menstruar??,2016-11-05T16:32:19+0000,Usuario,471549966197481_1327457843940018,688700674628771,Jose Severino
471549966197481_1326922013993601,Fofura gente ❤❤❤,2016-11-05T14:02:00+0000,Pagina,---,471549966197481,Orgulho de ser preto
1326922013993601_1327727857246350,Fofura !,2016-11-05T17:31:25+0000,Usuario,471549966197481_1326922013993601,657537494405694,Sonia Couto
1326922013993601_1327590490593420,Linda,2016-11-05T14:32:29+0000,Usuario,471549966197481_1326922013993601,1774306782836330,Elaine Lins
1326922013993601_1327602200592249,Q coisa linda meu Deus . Quero p mim,2016-11-05T14:48:12+0000,Usuario,471549966197481_1326922013993601,541705729370416,Diego Sirlene
1326922013993601_1327768467242289,Fofura,2016-11-05T18:21:48+0000,Usuario,471549966197481_1326922013993601,214077172349051,Sandra Lucia Silva
1326922013993601_1327583117260824,que fofaaa,2016-11-05T14:20:28+0000,Usuario,471549966197481_1326922013993601,561441470718430,Sandra Regina
1326922013993601_1327638497255286,Parece uma criança de verdade,2016-11-05T15:30:48+0000,Usuario,471549966197481_1326922013993601,320449618337169,Sandra Souza
1326922013993601_1327601953925607,To lembrando de um filmezinho,2016-11-05T14:47:52+0000,Usuario,471549966197481_1326922013993601,327503370963775,Paulo César Rodrigues
1326922013993601_1327580587261077,Que Sorriso mais lindo !!,2016-11-05T14:18:11+0000,Usuario,471549966197481_1326922013993601,1270210179704968,Jose Mario Brossi
1326922013993601_1327665737252562,parece com vc Beatriz Batista,2016-11-05T16:10:07+0000,Usuario,471549966197481_1326922013993601,788007171339141,Meiri Lene
1326922013993601_1327569267262209,"Pra você que tá lendo pedi a Deus pra que colocasse Pessoas Abençoadas e iluminadas no meu caminho pois sou músico e você será uma BENÇÃO muito grande na minha vida...me SIGA, você é um presente de Deus par mim!!  
<3 Obrigado <3",2016-11-05T14:02:53+0000,Usuario,471549966197481_1326922013993601,1856561541149404,Christian Ferru
471549966197481_1327046353981167,Bailarina do Faustão se converte e abriu a boca,2016-11-05T13:42:00+0000,Pagina,---,471549966197481,Orgulho de ser preto
